,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1069372,121,CASH_OUT,174296.71,C812613458,174296.71,0.0,C570182217,234032.55,408329.26,1,0
1069757,122,CASH_OUT,990857.53,C46599562,990857.53,0.0,C1410772005,679698.52,1670556.05,1,0
1069778,122,CASH_OUT,91637.51,C1556025752,91637.51,0.0,C1407010141,7336697.67,7428335.18,1,0
1069781,122,CASH_OUT,2658595.89,C788747190,2658595.89,0.0,C580774916,286931.14,2945527.03,1,0
1069978,122,CASH_OUT,2221683.68,C1136739857,2221683.68,0.0,C1877540885,2110248.3,4331931.98,1,0
1069990,122,CASH_OUT,188249.17,C670393440,188249.17,0.0,C928566980,381115.19,569364.36,1,0
1070021,122,CASH_OUT,355832.18,C348049773,355832.18,0.0,C1765590670,92057.45,447889.63,1,0
1070045,122,CASH_OUT,994676.91,C291762198,994676.91,0.0,C91538557,0.0,994676.91,1,0
1070081,123,CASH_OUT,6351930.74,C1533359448,6351930.74,0.0,C794625601,475618.0,6827548.75,1,0
1070084,123,CASH_OUT,629958.0,C1778361668,629958.0,0.0,C675358222,403252.79,1033210.79,1,0
1070086,123,CASH_OUT,4289.18,C1714607746,4289.18,0.0,C1053125376,0.0,4289.18,1,0
1070133,124,CASH_OUT,1399637.19,C94208509,1399637.19,0.0,C777880922,0.0,1399637.19,1,0
1070135,124,CASH_OUT,9639052.83,C1452214555,9639052.83,0.0,C1584664836,313136.58,9952189.42,1,0
1070137,125,CASH_OUT,99793.9,C1996420000,99793.9,0.0,C987180793,209608.93,309402.83,1,0
1070139,125,CASH_OUT,621569.61,C2048762719,621569.61,0.0,C177739457,270256.82,891826.43,1,0
1070141,125,CASH_OUT,222097.11,C1167153094,222097.11,0.0,C744862329,383533.13,605630.23,1,0
1070143,125,CASH_OUT,144065.75,C1124206695,144065.75,0.0,C1419423459,203138.85,347204.6,1,0
1070145,125,CASH_OUT,8097183.22,C896315472,8097183.22,0.0,C95956849,2324.55,8099507.77,1,0
1070147,126,CASH_OUT,5245375.3,C1652591304,5245375.3,0.0,C1873104472,0.0,5245375.3,1,0
1070149,126,CASH_OUT,1244037.74,C798134746,1244037.74,0.0,C303070069,0.0,1244037.74,1,0
1070151,126,CASH_OUT,938288.58,C1870394283,938288.58,0.0,C1006464744,0.0,938288.58,1,0
1070153,127,CASH_OUT,426532.4,C326519862,426532.4,0.0,C1092771337,94613.13,521145.53,1,0
1070155,127,CASH_OUT,829012.31,C954045856,829012.31,0.0,C1422327407,0.0,829012.31,1,0
1070157,127,CASH_OUT,1848199.45,C588222380,1848199.45,0.0,C1789882794,1668360.97,3516560.42,1,0
1070159,127,CASH_OUT,6910926.92,C1401275229,6910926.92,0.0,C50368712,2645322.19,9556249.11,1,0
1070161,127,CASH_OUT,6339.42,C1165570921,6339.42,0.0,C1106863643,342469.02,348808.44,1,0
1070163,127,CASH_OUT,701707.89,C906024214,701707.89,0.0,C322369737,3010281.05,3711988.94,1,0
1070165,127,CASH_OUT,321883.89,C99535161,321883.89,0.0,C1399433313,52392.86,374276.75,1,0
1070167,128,CASH_OUT,310873.76,C1571315901,310873.76,0.0,C842642744,489009.18,799882.93,1,0
1070169,128,CASH_OUT,4483868.79,C375834345,4483868.79,0.0,C459252114,1340132.06,5824000.85,1,0
1070171,128,CASH_OUT,138993.63,C1585006408,138993.63,0.0,C348431786,0.0,138993.63,1,0
1070173,128,CASH_OUT,3062506.58,C1347372630,3062506.58,0.0,C1738146204,0.0,3062506.58,1,0
1070765,129,CASH_OUT,139210.23,C1418109615,139210.23,0.0,C1960441382,389208.21,528418.44,1,0
1086408,129,CASH_OUT,617668.37,C426002729,617668.37,0.0,C1313381818,108637.75,975065.21,1,0
1089056,129,CASH_OUT,1864022.05,C767567328,1864022.05,0.0,C1624455220,1435908.91,3299930.96,1,0
1092405,130,CASH_OUT,1494432.21,C735684642,1494432.21,0.0,C653403017,0.0,1494432.21,1,0
1106653,130,CASH_OUT,201988.55,C768827256,201988.55,0.0,C136499939,0.0,201988.55,1,0
1118024,130,CASH_OUT,21531.0,C820901487,21531.0,0.0,C70120540,0.0,21531.0,1,0
1128387,131,CASH_OUT,511259.05,C1766811336,511259.05,0.0,C1948838736,2120181.23,2789221.38,1,0
1133766,131,CASH_OUT,53340.45,C1728402348,53340.45,0.0,C505193884,0.0,53340.45,1,0
1141252,131,CASH_OUT,10000000.0,C944451895,10000000.0,0.0,C1941053102,179252.82,10179252.82,1,0
1141254,131,CASH_OUT,7476725.66,C262815390,7476725.66,0.0,C450403816,99749.6,7576475.27,1,0
1144356,131,CASH_OUT,2540410.33,C1229867171,2540410.33,0.0,C985114937,0.0,2301330.2,1,0
1148109,131,CASH_OUT,2745923.02,C1403642146,2745923.02,0.0,C929286459,3749390.59,6495313.61,1,0
1148898,131,CASH_OUT,2248584.96,C1701978189,2248584.96,0.0,C1864787656,44660.15,2293245.11,1,0
1152803,131,CASH_OUT,124057.58,C766442736,124057.58,0.0,C1324615227,1594382.92,1718440.5,1,0
1163633,132,CASH_OUT,768520.15,C1376162995,768520.15,0.0,C471258515,218306.5,986826.65,1,0
1173038,132,CASH_OUT,2479940.21,C225560210,2479940.21,0.0,C946491737,0.0,2479940.21,1,0
1175930,132,CASH_OUT,3735525.0,C577782900,3735525.0,0.0,C48297071,17860.51,3753385.51,1,0
1186591,132,CASH_OUT,190737.49,C367922797,190737.49,0.0,C697452731,1565285.75,1756023.24,1,0
1189443,132,CASH_OUT,1400472.01,C1716241276,1400472.01,0.0,C553804968,1049307.17,2449779.18,1,0
1202675,133,CASH_OUT,899782.7,C1241123022,899782.7,0.0,C28614156,106863.62,1006646.32,1,0
1203423,133,CASH_OUT,212130.67,C362748742,212130.67,0.0,C81133890,1542937.19,2133644.57,1,0
1212611,133,CASH_OUT,1159010.44,C1724151856,1159010.44,0.0,C1229046559,175085.52,1334095.97,1,0
1224942,133,CASH_OUT,16274.51,C1372185413,16274.51,0.0,C128567298,44245.22,60519.73,1,0
1224948,133,CASH_OUT,57512.29,C1895502968,57512.29,0.0,C951398673,0.0,57512.29,1,0
1234315,134,CASH_OUT,100109.03,C91676568,100109.03,0.0,C307821944,0.0,100109.03,1,0
1236188,134,CASH_OUT,2460110.25,C1457539209,2460110.25,0.0,C1879948586,144735.49,2604845.74,1,0
1237396,134,CASH_OUT,10000000.0,C2064974440,10000000.0,0.0,C184545705,34082.32,10034082.32,1,0
1237398,134,CASH_OUT,3892156.3,C1686754447,3892156.3,0.0,C1330478726,5663227.36,9555383.66,1,0
1262331,134,CASH_OUT,1525742.02,C566299980,1525742.02,0.0,C2132741249,0.0,1525742.02,1,0
1268133,135,CASH_OUT,60646.82,C1591547495,60646.82,0.0,C1132157369,43264.78,103911.6,1,0
1279180,135,CASH_OUT,515645.16,C1386605683,515645.16,0.0,C509021077,283377.85,799023.01,1,0
1291695,135,CASH_OUT,128417.96,C1400591529,128417.96,0.0,C1469656123,99429.91,227847.87,1,0
1291988,135,CASH_OUT,7927.06,C2071408487,7927.06,0.0,C1313763244,0.0,7927.06,1,0
1293871,136,CASH_OUT,3263443.15,C252215515,3263443.15,0.0,C870722399,927721.34,4191164.5,1,0
1313408,136,CASH_OUT,199878.85,C1574654843,199878.85,0.0,C1877061834,403269.69,603148.54,1,0
1314530,136,CASH_OUT,1457343.37,C1229716885,1457343.37,0.0,C1742997341,0.0,1457343.37,1,0
1317297,136,CASH_OUT,95267.81,C1426688213,95267.81,0.0,C1274877827,0.0,95267.81,1,0
1320964,136,CASH_OUT,7563536.91,C983899161,7563536.91,0.0,C1297951488,667243.49,8265310.34,1,0
1323540,137,CASH_OUT,1265379.37,C795574446,1265379.37,0.0,C1744617229,0.0,1265379.37,1,0
1325512,137,CASH_OUT,417217.89,C1644589912,417217.89,0.0,C671189136,2468054.62,2885272.51,1,0
1331832,137,CASH_OUT,3116833.75,C794060279,3116833.75,0.0,C928051601,456298.06,3573131.82,1,0
1331946,137,CASH_OUT,433348.97,C1139626226,433348.97,0.0,C767625461,1757052.79,2190401.76,1,0
1342978,137,CASH_OUT,1746415.27,C608259465,1746415.27,0.0,C1307118574,532359.77,2278775.04,1,0
1343288,137,CASH_OUT,1010857.38,C1536697892,1010857.38,0.0,C74013301,0.0,1010857.38,1,0
1361803,138,CASH_OUT,234723.4,C1422611591,234723.4,0.0,C975019107,0.0,234723.4,1,0
1383996,138,CASH_OUT,303432.45,C255761581,303432.45,0.0,C389495831,0.0,522695.73,1,0
1410162,139,CASH_OUT,11653.98,C1280075044,11653.98,0.0,C1939861017,341465.93,325869.89,1,0
1431440,139,CASH_OUT,375141.86,C701624448,375141.86,0.0,C1632095414,124753.19,252008.88,1,0
1440595,140,CASH_OUT,98918.12,C1472915289,98918.12,0.0,C311901651,7257771.83,7356689.94,1,0
1441076,140,CASH_OUT,4400457.84,C148679503,4400457.84,0.0,C470122126,1284135.8,5684593.64,1,0
1456143,140,CASH_OUT,2873536.01,C1711657295,2873536.01,0.0,C144852879,0.0,2873536.01,1,0
1457757,140,CASH_OUT,649968.87,C1310618483,649968.87,0.0,C892400741,663346.95,1085776.19,1,0
1463995,140,CASH_OUT,53782.87,C1507289159,53782.87,0.0,C431035662,0.0,53782.87,1,0
1464442,140,CASH_OUT,6783.47,C87316274,6783.47,0.0,C1051603827,88745.55,95529.02,1,0
1466900,140,CASH_OUT,456360.87,C1800812405,456360.87,0.0,C605132681,17610403.76,18066764.63,1,0
1473282,141,CASH_OUT,370382.39,C1303980917,370382.39,0.0,C1857425198,601219.23,971601.62,1,0
1480070,141,CASH_OUT,350800.27,C1071591900,350800.27,0.0,C1325541393,3904036.08,4254836.35,1,0
1482205,141,CASH_OUT,1589614.75,C752410137,1589614.75,0.0,C404647251,2163508.38,3753123.13,1,0
1485275,141,CASH_OUT,455372.54,C876504183,455372.54,0.0,C1536498682,316179.07,771551.61,1,0
1487414,142,CASH_OUT,73064.41,C1088641911,73064.41,0.0,C1039637819,187838.1,260902.5,1,0
1496070,142,CASH_OUT,78810.3,C688380113,78810.3,0.0,C1780087922,802788.52,881598.82,1,0
1496376,142,CASH_OUT,6168077.6,C1567508562,6168077.6,0.0,C233644049,0.0,6168077.6,1,0
1496507,142,CASH_OUT,346374.54,C1493875505,346374.54,0.0,C675229754,0.0,346374.54,1,0
1499188,143,CASH_OUT,1822754.86,C941627109,1822754.86,0.0,C704744337,1099.26,1823854.12,1,0
1501398,143,CASH_OUT,7068115.67,C884592153,7068115.67,0.0,C2111326031,147582.41,7215698.08,1,0
1502108,143,CASH_OUT,3222396.0,C492515699,3222396.0,0.0,C527244596,112132.82,3334528.82,1,0
1502705,143,CASH_OUT,171337.99,C522387015,171337.99,0.0,C1649774015,359188.01,530526.01,1,0
1502871,143,CASH_OUT,155854.37,C1717994477,155854.37,0.0,C1484687714,318930.35,474784.71,1,0
1503392,143,CASH_OUT,810599.16,C1150396076,810599.16,0.0,C1385705037,971634.6,1782233.77,1,0
1503774,143,CASH_OUT,1608571.02,C1607355458,1608571.02,0.0,C1507119938,194993.54,1803564.56,1,0
1505981,143,CASH_OUT,32076.17,C1018686396,32076.17,0.0,C184389998,905007.28,937083.46,1,0
1506077,144,CASH_OUT,612743.87,C1830172898,612743.87,0.0,C1813501651,311807.53,924551.41,1,0
1506707,144,CASH_OUT,343999.8,C1079154167,343999.8,0.0,C385675312,33423.37,377423.17,1,0
1506720,144,CASH_OUT,325732.34,C597823644,325732.34,0.0,C68854831,3734511.97,4060244.31,1,0
1506839,144,CASH_OUT,102750.55,C1347259085,102750.55,0.0,C1084363667,473786.58,576537.12,1,0
1508058,144,CASH_OUT,2120266.89,C540872816,2120266.89,0.0,C875816541,4076539.19,6196806.08,1,0
1509672,145,CASH_OUT,1767886.02,C1487625973,1767886.02,0.0,C1046637839,0.0,1767886.02,1,0
1510106,145,CASH_OUT,66448.19,C774736612,66448.19,0.0,C1224889094,5042513.19,5108961.38,1,0
1510122,145,CASH_OUT,34301.19,C1096551373,34301.19,0.0,C632622590,0.0,34301.19,1,0
1510291,145,CASH_OUT,1539687.27,C1540456326,1539687.27,0.0,C1572482192,256502.86,1796190.14,1,0
1510293,145,CASH_OUT,3572736.74,C1733969838,3572736.74,0.0,C1915229733,1362451.86,4935188.59,1,0
1510384,145,CASH_OUT,150245.05,C2046096221,150245.05,0.0,C1306048259,1833611.89,1983856.94,1,0
1510581,145,CASH_OUT,9467.62,C1782679306,9467.62,0.0,C1503937071,92573.18,102040.81,1,0
1510860,146,CASH_OUT,7114590.07,C115707854,7114590.07,0.0,C1107422385,172225.02,7286815.09,1,0
1510883,146,CASH_OUT,554522.67,C293955297,554522.67,0.0,C585602438,40399.91,594922.57,1,0
1510943,146,CASH_OUT,489714.94,C570906576,489714.94,0.0,C1864667577,302738.43,792453.38,1,0
1510957,146,CASH_OUT,60516.53,C1241672000,60516.53,0.0,C271238521,0.0,60516.53,1,0
1510963,146,CASH_OUT,322329.78,C2110396645,322329.78,0.0,C842496101,115917.67,438247.45,1,0
1511310,147,CASH_OUT,1137603.28,C507008752,1137603.28,0.0,C1280720462,101685.4,1239288.68,1,0
1511312,147,CASH_OUT,489514.32,C796773856,489514.32,0.0,C27593268,0.0,489514.32,1,0
1511315,147,CASH_OUT,522343.83,C1605191910,522343.83,0.0,C201338913,3135268.16,3657611.99,1,0
1511321,148,CASH_OUT,3733104.07,C379244982,3733104.07,0.0,C1160379813,452523.69,4185627.77,1,0
1511323,148,CASH_OUT,677563.22,C2082620262,677563.22,0.0,C492841836,5725307.68,6402870.9,1,0
1511325,148,CASH_OUT,208630.6,C2049716965,208630.6,0.0,C1560676019,337304.83,545935.44,1,0
1511327,148,CASH_OUT,99168.97,C1708206894,99168.97,0.0,C1422044374,360.3,99529.27,1,0
1511329,148,CASH_OUT,288032.02,C44622712,288032.02,0.0,C1601170327,0.0,288032.02,1,0
1511331,148,CASH_OUT,394886.13,C1897206044,394886.13,0.0,C398205372,840653.68,1235539.81,1,0
1511333,149,CASH_OUT,3567795.25,C2091267163,3567795.25,0.0,C1391718831,0.0,3567795.25,1,0
1511335,149,CASH_OUT,661558.27,C2133707942,661558.27,0.0,C129318396,3050611.21,3712169.48,1,0
1511337,149,CASH_OUT,861406.83,C244418902,861406.83,0.0,C1872196255,8283871.29,9145278.12,1,0
1511339,149,CASH_OUT,155534.95,C1961781610,155534.95,0.0,C1530802023,88096.9,243631.85,1,0
1511341,149,CASH_OUT,7188425.25,C1982019124,7188425.25,0.0,C2025892351,781697.03,7970122.27,1,0
1511343,149,CASH_OUT,17569.42,C711027580,17569.42,0.0,C1812011934,276439.92,294009.34,1,0
1511345,149,CASH_OUT,2860852.43,C1729277361,2860852.43,0.0,C180584877,83784.78,2944637.21,1,0
1511347,149,CASH_OUT,172510.95,C1961658311,172510.95,0.0,C430727809,590592.52,763103.47,1,0
1511349,149,CASH_OUT,14016.65,C1941677118,14016.65,0.0,C1983026804,1818633.89,1832650.55,1,0
1511351,149,CASH_OUT,5477272.72,C478532233,5477272.72,0.0,C1188145688,0.0,5477272.72,1,0
1511353,149,CASH_OUT,29832.81,C185736530,29832.81,0.0,C1020879076,82642.62,112475.43,1,0
1511355,150,CASH_OUT,1335959.76,C863602835,1335959.76,0.0,C1595218853,73654.55,1409614.31,1,0
1511357,150,CASH_OUT,119454.86,C1044668407,119454.86,0.0,C1238137303,0.0,119454.86,1,0
1511359,150,CASH_OUT,67653.75,C277332716,67653.75,0.0,C1073000277,246219.93,313873.68,1,0
1511361,150,CASH_OUT,163852.19,C1364188509,163852.19,0.0,C1652775924,548967.17,712819.36,1,0
1511363,150,CASH_OUT,147171.3,C1071705308,147171.3,0.0,C1917732359,1326800.77,1473972.06,1,0
1511365,150,CASH_OUT,3178915.22,C424434408,3178915.22,0.0,C524837856,690831.94,3869747.17,1,0
1511367,150,CASH_OUT,1994285.14,C1177478126,1994285.14,0.0,C801773447,150793.71,2145078.85,1,0
1511369,151,CASH_OUT,127091.33,C1038764620,127091.33,0.0,C1993931495,656699.62,783790.95,1,0
1511371,151,CASH_OUT,273746.13,C1899026016,273746.13,0.0,C1685224113,2976802.87,3250549.0,1,0
1511373,151,CASH_OUT,147080.42,C249982146,147080.42,0.0,C627570303,0.0,147080.42,1,0
1511375,151,CASH_OUT,258103.59,C2058115852,258103.59,0.0,C1350667222,244362.91,502466.5,1,0
1511377,151,CASH_OUT,443893.69,C371450806,443893.69,0.0,C475066287,3118325.8,3562219.49,1,0
1511379,151,CASH_OUT,338229.88,C1791019967,338229.88,0.0,C248286792,153679.25,491909.13,1,0
1511381,151,CASH_OUT,1766811.07,C1812465307,1766811.07,0.0,C1438776235,618077.7,2384888.77,1,0
1511383,151,CASH_OUT,1633227.0,C370488053,1633227.0,0.0,C1690006071,2865353.22,4498580.23,1,0
1511385,151,CASH_OUT,113614.57,C605744517,113614.57,0.0,C839259296,786701.6,900316.17,1,0
1511387,152,CASH_OUT,2175288.9,C1157904432,2175288.9,0.0,C2053528255,92900.39,2268189.29,1,0
1511389,152,CASH_OUT,102945.99,C1847949987,102945.99,0.0,C1663207814,2276404.45,2379350.44,1,0
1511391,152,CASH_OUT,389275.23,C964050738,389275.23,0.0,C997146902,0.0,389275.23,1,0
1512306,153,CASH_OUT,234853.95,C713785224,234853.95,0.0,C531994851,23261.5,258115.45,1,0
1516657,153,CASH_OUT,1027260.28,C1543464772,1027260.28,0.0,C562220345,1398618.96,2425879.24,1,0
1519576,153,CASH_OUT,115535.52,C374230144,115535.52,0.0,C209338104,0.0,115535.52,1,0
1526207,153,CASH_OUT,412511.32,C1575731939,412511.32,0.0,C33412994,41026.29,453537.61,1,0
1530217,153,CASH_OUT,109008.53,C1746722810,109008.53,0.0,C724702929,369085.36,478093.89,1,0
1531766,154,CASH_OUT,4530.71,C831752854,4530.71,0.0,C1379173269,0.0,4530.71,1,0
1533262,154,CASH_OUT,442722.01,C1825078209,442722.01,0.0,C216559212,90335.5,533057.51,1,0
1533290,154,CASH_OUT,1581441.8,C1521962059,1581441.8,0.0,C1036969884,3429635.45,5011077.25,1,0
1537599,154,CASH_OUT,3424092.39,C1408863129,3424092.39,0.0,C412806203,0.0,3424092.39,1,0
1540834,154,CASH_OUT,141837.8,C221305576,141837.8,0.0,C1119520541,5845089.37,5986927.17,1,0
1560588,155,CASH_OUT,49372.94,C2020102800,49372.94,0.0,C376747351,517116.46,566489.4,1,0
1569385,155,CASH_OUT,242179.39,C1430228862,242179.39,0.0,C542787796,107058.15,349237.54,1,0
1576162,155,CASH_OUT,2723017.17,C1925659680,2723017.17,0.0,C373469427,11672.12,2734689.29,1,0
1579068,155,CASH_OUT,682309.83,C1810820401,682309.83,0.0,C475334317,75517.04,757826.87,1,0
1596216,156,CASH_OUT,79031.41,C1746844617,79031.41,0.0,C385289629,840743.33,919774.75,1,0
1600805,156,CASH_OUT,805319.81,C1597187760,805319.81,0.0,C1975329762,0.0,805319.81,1,0
1603865,156,CASH_OUT,773696.12,C1433143249,773696.12,0.0,C2122364089,0.0,773696.12,1,0
1609578,156,CASH_OUT,254167.15,C930019406,254167.15,0.0,C1455547757,101467.87,355635.02,1,0
1609606,156,CASH_OUT,157705.36,C599834938,157705.36,0.0,C522259302,0.0,157705.36,1,0
1611229,156,CASH_OUT,822361.52,C1678635027,822361.52,0.0,C1857006828,132201.9,954563.41,1,0
1611551,156,CASH_OUT,134497.41,C1196634718,134497.41,0.0,C1667005815,16202218.65,16336716.06,1,0
1615122,156,CASH_OUT,619836.33,C1847194687,619836.33,0.0,C1466605034,712633.49,1332469.82,1,0
1616836,156,CASH_OUT,86848.88,C1897080488,86848.88,0.0,C605981144,489635.85,576484.72,1,0
1622804,157,CASH_OUT,95348.33,C1084653539,95348.33,0.0,C1027684091,616913.51,712261.84,1,0
1626250,157,CASH_OUT,431356.55,C1540105290,431356.55,0.0,C349350443,2787800.23,3219156.78,1,0
1628698,157,CASH_OUT,4738282.28,C751624512,4738282.28,0.0,C320991755,0.0,4738282.28,1,0
1633038,157,CASH_OUT,1946687.34,C1573457195,1946687.34,0.0,C22390987,0.0,1946687.34,1,0
1639180,157,CASH_OUT,2498837.82,C788558672,2498837.82,0.0,C524532968,2325834.43,4824672.25,1,0
1640529,157,CASH_OUT,1397162.15,C1598804430,1397162.15,0.0,C904300960,3145907.84,4543069.99,1,0
1640843,157,CASH_OUT,939518.05,C2110710924,939518.05,0.0,C325441489,0.0,939518.05,1,0
1641997,157,CASH_OUT,813775.73,C122285117,813775.73,0.0,C1520619561,0.0,813775.73,1,0
1647519,158,CASH_OUT,171456.83,C1871574805,171456.83,0.0,C1987416199,546812.73,718269.56,1,0
1652462,158,CASH_OUT,27723.34,C1205222550,27723.34,0.0,C457266787,983150.44,1010873.78,1,0
1653385,158,CASH_OUT,3457169.26,C151947482,3457169.26,0.0,C1105913844,503937.81,4543519.99,1,0
1664912,158,CASH_OUT,2118548.31,C1384626324,2118548.31,0.0,C1328187730,29899109.07,32017657.38,1,0
1677270,159,CASH_OUT,416832.9,C650153052,416832.9,0.0,C304864645,1460326.73,1877159.62,1,0
1678627,159,CASH_OUT,301193.32,C2042509361,301193.32,0.0,C448102180,0.0,301193.32,1,0
1687647,159,CASH_OUT,20225.17,C47220479,20225.17,0.0,C1166034143,4743918.53,4825802.22,1,0
1699587,159,CASH_OUT,474052.54,C642633931,474052.54,0.0,C372032326,29256.42,503308.95,1,0
1701655,159,CASH_OUT,224661.54,C1480465445,224661.54,0.0,C1371510633,0.0,148150.77,1,0
1707590,160,CASH_OUT,10000000.0,C2068007279,10000000.0,0.0,C836488544,158643.25,10158643.25,1,0
1707592,160,CASH_OUT,10000000.0,C525906402,10000000.0,0.0,C43869769,2145275.47,12145275.47,1,0
1707594,160,CASH_OUT,10000000.0,C714385617,10000000.0,0.0,C670347095,551074.14,10551074.14,1,0
1707596,160,CASH_OUT,7670038.08,C1039668554,7670038.08,0.0,C2113941945,855331.21,8525369.29,1,0
1709490,160,CASH_OUT,141508.56,C91138273,141508.56,0.0,C2049392320,340906.08,482414.64,1,0
1709834,160,CASH_OUT,11385.0,C2015463710,11385.0,0.0,C1729789302,4664368.68,4675753.68,1,0
1711397,160,CASH_OUT,360749.76,C886662804,360749.76,0.0,C1391856645,468005.41,828755.18,1,0
1716419,160,CASH_OUT,548161.93,C2011336849,548161.93,0.0,C966258334,443736.12,991898.05,1,0
1718260,160,CASH_OUT,256705.68,C310145134,256705.68,0.0,C1443276157,0.0,256705.68,1,0
1719352,160,CASH_OUT,1284959.39,C2093073106,1284959.39,0.0,C1196198165,814622.86,2099582.25,1,0
1724551,160,CASH_OUT,1697093.54,C657858673,1697093.54,0.0,C1591408637,248234.32,1945327.86,1,0
1724861,160,CASH_OUT,2432747.48,C310661777,2432747.48,0.0,C821758097,9362679.89,11795427.37,1,0
1725964,160,CASH_OUT,32872.0,C1732777090,32872.0,0.0,C366537960,0.0,32872.0,1,0
1731144,161,CASH_OUT,144876.4,C980121091,144876.4,0.0,C2113246492,170443.27,315319.66,1,0
1732748,161,CASH_OUT,538428.86,C1369254106,538428.86,0.0,C247089725,0.0,538428.86,1,0
1740263,161,CASH_OUT,1533798.48,C1966768785,1533798.48,0.0,C1610140948,419107.42,1952905.9,1,0
1741503,161,CASH_OUT,160351.22,C1227029335,160351.22,0.0,C1661119285,1897330.5,2057681.72,1,0
1741555,161,CASH_OUT,8720558.46,C34841317,8720558.46,0.0,C1571144443,529852.78,9250411.25,1,0
1746974,161,CASH_OUT,10000000.0,C724193820,10000000.0,0.0,C667232119,0.0,10000000.0,1,0
1746976,161,CASH_OUT,1336901.11,C148001678,1336901.11,0.0,C1491478238,0.0,1336901.11,1,0
1793351,162,CASH_OUT,2934820.94,C1014836767,2934820.94,0.0,C1247448175,123944.77,3058765.71,1,0
1794332,162,CASH_OUT,5820137.62,C13539331,5820137.62,0.0,C345070872,95384.38,5915522.0,1,0
1795331,162,CASH_OUT,436906.22,C1360544029,436906.22,0.0,C687989506,77698.14,869573.55,1,0
1796323,162,CASH_OUT,151.0,C790340353,151.0,0.0,C517676411,386163.34,386314.34,1,0
1800736,162,CASH_OUT,8327328.27,C2016728314,8327328.27,0.0,C1652527413,616195.48,8943523.75,1,0
1805182,163,CASH_OUT,1153200.73,C991308011,1153200.73,0.0,C503187558,0.0,1153200.73,1,0
1812968,163,CASH_OUT,134194.59,C663221524,134194.59,0.0,C1335637774,1656961.35,1791155.94,1,0
1832574,163,CASH_OUT,762135.72,C1088995906,762135.72,0.0,C967226405,47768.78,809904.5,1,0
1846400,163,CASH_OUT,163294.35,C1921431894,163294.35,0.0,C1280060028,234212.42,397506.77,1,0
1852939,164,CASH_OUT,276042.59,C2133722439,276042.59,0.0,C2121024241,734229.64,1010272.23,1,0
1853440,164,CASH_OUT,175267.61,C979923889,175267.61,0.0,C1018310032,73374.37,248641.98,1,0
1855459,164,CASH_OUT,1627389.26,C2091263161,1627389.26,0.0,C1535844228,327368.64,2039219.38,1,0
1855926,164,CASH_OUT,1191399.72,C146466047,1191399.72,0.0,C213105039,2447080.16,3638479.89,1,0
1864133,164,CASH_OUT,329728.11,C2099623572,329728.11,0.0,C381648011,0.0,329728.11,1,0
1877738,164,CASH_OUT,177680.54,C741693784,177680.54,0.0,C1246356701,158560.03,336240.57,1,0
1889543,164,CASH_OUT,1132311.86,C1916439605,1132311.86,0.0,C2060716124,5854447.18,6931746.88,1,0
1890665,165,CASH_OUT,798007.45,C1972873881,798007.45,0.0,C202442750,156472.57,954480.02,1,0
1897149,165,CASH_OUT,1869237.83,C2081856005,1869237.83,0.0,C173077042,472924.32,2342162.15,1,0
1908585,166,CASH_OUT,49966.72,C1966319241,49966.72,0.0,C1976548930,2190371.38,2394605.54,1,0
1915203,166,CASH_OUT,204951.37,C1892844368,204951.37,0.0,C1878476397,1901998.22,2106949.59,1,0
1916533,166,CASH_OUT,1803411.53,C1537775807,1803411.53,0.0,C1897800945,475748.31,2279159.85,1,0
1921604,167,CASH_OUT,251140.96,C995170133,251140.96,0.0,C8248650,118975.87,370116.83,1,0
1923443,167,CASH_OUT,2598276.05,C281744778,2598276.05,0.0,C1877485591,5368346.27,7966622.32,1,0
1925308,167,CASH_OUT,279728.8,C1078571218,279728.8,0.0,C2093453750,707165.63,986894.43,1,0
1927548,168,CASH_OUT,7513581.46,C1768255591,7513581.46,0.0,C610130308,1190957.66,8704539.12,1,0
1930263,169,CASH_OUT,310712.71,C1052841054,310712.71,0.0,C1814696637,0.0,310712.71,1,0
1930348,169,CASH_OUT,978261.98,C963556658,978261.98,0.0,C1776769189,713151.13,1691413.11,1,0
1930461,169,CASH_OUT,1179716.49,C1443300815,1179716.49,0.0,C1006926522,0.0,1179716.49,1,0
1930853,169,CASH_OUT,286306.33,C1512944654,286306.33,0.0,C1478839564,1617120.72,1903427.05,1,0
1931271,169,CASH_OUT,19244.9,C1410307167,19244.9,0.0,C941219258,264512.88,283757.78,1,0
1931764,170,CASH_OUT,7246962.16,C376746330,7246962.16,0.0,C1384358824,1394594.82,8641556.98,1,0
1931844,170,CASH_OUT,147649.37,C41202461,147649.37,0.0,C755223579,1276920.56,1424569.93,1,0
1931862,170,CASH_OUT,176700.12,C1854024553,176700.12,0.0,C1656789626,0.0,176700.12,1,0
1931864,170,CASH_OUT,6302888.93,C1323638722,6302888.93,0.0,C378717851,73921.3,6376810.23,1,0
1932026,170,CASH_OUT,2612915.2,C382837005,2612915.2,0.0,C386229497,7374588.54,9987503.74,1,0
1932085,170,CASH_OUT,908858.12,C529588126,908858.12,0.0,C383086012,0.0,908858.12,1,0
1932130,170,CASH_OUT,871893.15,C776075442,871893.15,0.0,C505864940,25841898.08,26713791.23,1,0
